OS|Windows NT|6.1.7600
CPU|x86|GenuineIntel family 6 model 42 stepping 7|4
Crash|EXCEPTION_ACCESS_VIOLATION_READ|0x0|0
Module|firefox.exe|2.0.0.3882|firefox.pdb|E62D3AF74A9F499E91952EBB50FDD7052|0x01380000|0x0145ffff|1
Module|idmmkb.dll|6.11.2.1|idmmkb.pdb|4F7469C31|0x03f70000|0x03f77fff|0
Module|idmmzcc.dll|6.10.3.1|idmmzcc.pdb|4F67301D1|0x10000000|0x10006fff|0
Module|NPSWF32.dll|10.1.53.64|NPSWF32.pdb|547FB6F990234E7FAABA5DE4C9F5BB911|0x10ce0000|0x1125afff|0
Module|GrooveShellExtensions.dll|12.0.4518.1014|GrooveShellExtensions.pdb|2DDC347564AE43A6B1009E2234AF765F1|0x661c0000|0x663dcfff|0
Module|dsound.dll|6.1.7600.16385|dsound.pdb|F38F478065E247C68EDA699606F56EED2|0x66fd0000|0x67041fff|0
Module|xul.dll|2.0.0.3882|xul.pdb|E8F2B720D68A4ED296B0CF2F08A6E8D72|0x67050000|0x67e53fff|0
Module|wpdshext.dll|6.1.7600.16385|wpdshext.pdb|516323F719824151B7A6E0CF95FA9E022|0x686c0000|0x688f7fff|0
Module|npsitesafety.dll|12.0.0.0|npsitesafety.pdb|2C0342CF525E4708BD9932041B45D0691|0x68900000|0x68928fff|0
Module|nssckbi.dll|1.79.0.0|nssckbi.pdb|D5A7D027AEE549B880EFF55D826565961|0x68930000|0x6897ffff|0
Module|freebl3.dll|3.12.8.0|freebl3.pdb|11A089A11DED4157B954C5063CDD281F1|0x68980000|0x689c0fff|0
Module|softokn3.dll|3.12.8.0|softokn3.pdb|A0CE1F0DDE02416DA70FA653EC6CB9BA1|0x689d0000|0x689f5fff|0
Module|idmcchandler2.dll|6.14.3.1|idmcchandler.pdb|28FA1889F24844D99977846A1DD784681|0x68a00000|0x68a3efff|0
Module|browsercomps.dll|2.0.0.3882|browsercomps.pdb|D1CE0C3361B440D1A87B476CC7D7BDCD2|0x68a40000|0x68a60fff|0
Module|mozcpp19.dll|8.0.0.0|MOZCPP19.pdb|D7E179AFC3254DF1BBDA1518CED0665C1|0x68a70000|0x68b1efff|0
Module|nss3.dll|3.12.8.0|nss3.pdb|8EB9C372E1E14C35A0D730DCC5E34AD11|0x68b20000|0x68bbcfff|0
Module|mozcrt19.dll|8.0.0.0|MOZCRT19.pdb|01DB07DE74454EC687BC4F5D2F71A5361|0x68bc0000|0x68c6ffff|0
Module|wshbth.dll|6.1.7600.16385|wshbth.pdb|CBAFECEE239447059AE5F4E34B5284351|0x68d70000|0x68d7cfff|0
Module|ssl3.dll|3.12.8.0|ssl3.pdb|113F89944FD947C9841A764E96C1F9211|0x68d80000|0x68da0fff|0
Module|nspr4.dll|4.8.6.0|nspr4.pdb|BC60F7ED2B304B2787B2D2BE074FD1241|0x68db0000|0x68de0fff|0
Module|mozsqlite3.dll|3.6.23.1|mozsqlite3.pdb|13FFF24C14B84552BF7E9CE9D5D6B54A2|0x68df0000|0x68ea4fff|0
Module|GrooveUtil.DLL|12.0.4518.1014|GrooveUtil.pdb|14BA0A5AFF414783BDCDDB4BEE9B76F31|0x68ef0000|0x68fe0fff|0
Module|GrooveNew.DLL|12.0.4518.1014|GrooveNew.pdb|C4E8605605ED4A9CB1B55AA90732CCBE1|0x68ff0000|0x68ff6fff|0
Module|mscms.dll|6.1.7600.16385|mscms.pdb|EBAF30F62D9843DABE08CC66AF8FB7CC2|0x69360000|0x693d8fff|0
Module|pnrpnsp.dll|6.1.7600.16385|pnrpnsp.pdb|D02619BD04DB444D9215D3CE9D69F1062|0x694f0000|0x69501fff|0
Module|ieframe.dll|8.0.7600.16385|ieframe.pdb|BAAAEB87C2F8485C80589CCF7E3A82BE2|0x696b0000|0x6a12bfff|0
Module|nssdbm3.dll|3.12.8.0|nssdbm3.pdb|2B3CDAE4C5D04332BC4F203ABA2B1F521|0x6a1c0000|0x6a1d7fff|0
Module|NapiNSP.dll|6.1.7600.16385|NapiNSP.pdb|35D1FB446B064C3C84108202E55B284A2|0x6a3b0000|0x6a3bffff|0
Module|nssutil3.dll|3.12.8.0|nssutil3.pdb|92F06EDC9F484B41A7098A8BC06A7BCD1|0x6a3c0000|0x6a3d3fff|0
Module|winrnr.dll|6.1.7600.16385|winrnr.pdb|45F8B97B128548D788289C58E8C5B3CA2|0x6b4a0000|0x6b4a7fff|0
Module|feclient.dll|6.1.7600.16385|feclient.pdb|559D3ADA120A4643B6EF40FF841B7D902|0x6b5f0000|0x6b5fbfff|0
Module|icm32.dll|6.1.7600.16385|icm32.pdb|189BAB60FB414E258DC5E4996497EEA91|0x6ba70000|0x6baa7fff|0
Module|AudioSes.dll|6.1.7600.16385|AudioSes.pdb|DAD2ECF879BE4079B5FF3AC9DDBFD3002|0x6c6c0000|0x6c6f5fff|0
Module|ksuser.dll|6.1.7600.16385|ksuser.pdb|7AE6BFAC128C4C57BAAF1C0B79FA95B42|0x6cfd0000|0x6cfd3fff|0
Module|t2embed.dll|6.1.7600.16385|t2embed.pdb|5F452C84DA2048C4B2BC0750235B7CA91|0x6d010000|0x6d02cfff|0
Module|midimap.dll|6.1.7600.16385|midimap.pdb|49F76FA53B854E54A748A2B4301471B62|0x6d550000|0x6d556fff|0
Module|msacm32.dll|6.1.7600.16385|msacm32.pdb|3D318D5E38C54502B64578F0710A510F2|0x6d560000|0x6d573fff|0
Module|msacm32.drv|6.1.7600.16385|msacm32.pdb|EB29395AE01743DB8C5DCB7F5A1350F91|0x6d580000|0x6d587fff|0
Module|wdmaud.drv|6.1.7600.16385|wdmaud.pdb|530C14ADAB27428584953005A9F1D25E2|0x6d590000|0x6d5bffff|0
Module|shdocvw.dll|6.1.7600.16385|shdocvw.pdb|F6FD673165854EA6A7D9FD5334B77C2E2|0x6d5d0000|0x6d5fdfff|0
Module|ntshrui.dll|6.1.7600.16385|ntshrui.pdb|3C49A142389845178CBB53FAFE3FF9CD2|0x6d9e0000|0x6da4efff|0
Module|cscdll.dll|6.1.7600.16385|cscdll.pdb|BADC9F3144DB446BB13131A67A1815012|0x6da50000|0x6da58fff|0
Module|cscui.dll|6.1.7600.16385|cscui.pdb|9F60EF7D38DA47E89D16BBF217A486352|0x6da60000|0x6dac9fff|0
Module|IDMShellExt.dll|6.12.26.11|IDMShellExt.pdb|685E67B117BB43D8B167A5AF579BDA661|0x6db00000|0x6db06fff|0
Module|msimg32.dll|6.1.7600.16385|msimg32.pdb|13C89B70614E4E7FB1C677D443D15D182|0x6db10000|0x6db14fff|0
Module|ATL80.dll|8.0.50727.4053|atl80.i386.pdb|E4919216B0E84369AE1AC37D827887A23|0x6db20000|0x6db3afff|0
Module|EhStorShell.dll|6.1.7600.16385|EhStorshell.pdb|878E29FEBFDD46DBA28AA12389F37C741|0x6db40000|0x6db70fff|0
Module|dbghelp.dll|6.1.7600.16385|dbghelp.pdb|44CEF9DBD9F04BB08B6DD16C1D8EA04B2|0x6dcc0000|0x6ddaafff|0
Module|xpcom.dll|2.0.0.3882|xpcom.pdb|57BB96834DE84304AC9DAE09918BCD042|0x6dfa0000|0x6dfa6fff|0
Module|smime3.dll|3.12.8.0|smime3.pdb|66C7FC4511F24DED90B19C6C5C29D42B1|0x6dfb0000|0x6dfc7fff|0
Module|mozalloc.dll|2.0.0.3882|mozalloc.pdb|6D3FDB92499A444AB72587C85FBB918E2|0x6e660000|0x6e665fff|0
Module|plds4.dll|4.8.6.0|plds4.pdb|BBC4E13EBF904931A79175A38177189E1|0x6e8c0000|0x6e8c6fff|0
Module|plc4.dll|4.8.6.0|plc4.pdb|13FE68C21E474A039C99CDDD9ABC8D501|0x6f270000|0x6f276fff|0
Module|msvcp90.dll|9.0.30729.6161|msvcp90.i386.pdb|A23D796E66BB430B891568A6EF0C750C1|0x6f680000|0x6f70dfff|0
Module|wsock32.dll|6.1.7600.16385|wsock32.pdb|0AAE6683A7F540DFB265DCD12B7BD0FB2|0x6f720000|0x6f726fff|0
Module|cscapi.dll|6.1.7600.16385|cscapi.pdb|3D7C1EEDC26B43C6B4CFD2BBF8EE08CB2|0x6f830000|0x6f83afff|0
Module|explorerframe.dll|6.1.7600.16385|ExplorerFrame.pdb|0994A674588741B7B2E3F5C3F1C09AF62|0x6fb30000|0x6fc9efff|0
Module|msvcr80.dll|8.0.50727.4927|msvcr80.i386.pdb|BF3E6247D3CB44C4B2DB653EFDE476201|0x70520000|0x705bafff|0
Module|winspool.drv|6.1.7600.16385|winspool.pdb|5C57A165F1614CDF81A0B9EF75AFA97D2|0x706d0000|0x70720fff|0
Module|rasadhlp.dll|6.1.7600.16385|rasadhlp.pdb|9C177D0E6FD14D28BAE05D9757E8182F2|0x707f0000|0x707f5fff|0
Module|winmm.dll|6.1.7600.16385|winmm.pdb|76D9200CF4D84D759AE6370C1853BD0A2|0x70800000|0x70831fff|0
Module|msvcr90.dll|9.0.30729.6161|msvcr90.i386.pdb|7A6ED43F62E84844B254EC49AEF1078C1|0x70850000|0x708f2fff|0
Module|mpr.dll|6.1.7600.16385|mpr.pdb|1408743D42224025A49E02A79CE7190A2|0x70940000|0x70951fff|0
Module|linkinfo.dll|6.1.7600.16385|linkinfo.pdb|C59792ACF0F34EC89B922F50152D26F72|0x709b0000|0x709b8fff|0
Module|SiteSafety.dll||SiteSafety.pdb|28A6F8344BAE4B9B863E150F10A7F8791|0x70d00000|0x70d21fff|0
Module|idmbrbtn.dll|6.14.2.15|idmbrbtn.pdb|0A344469EC024EA2BFFC8B7188BD24B91|0x71e40000|0x71e54fff|0
Module|FWPUCLNT.DLL|6.1.7600.16385|fwpuclnt.pdb|80FB9C506371484C85D4ACE109F1C4722|0x72550000|0x72587fff|0
Module|winnsi.dll|6.1.7600.16385|winnsi.pdb|F7A0C25B1B0E4FA6876494D3F6BFD1012|0x72800000|0x72806fff|0
Module|IPHLPAPI.DLL|6.1.7600.16385|iphlpapi.pdb|C2C3D877E86D4113B7464B01958803832|0x72810000|0x7282bfff|0
Module|slc.dll|6.1.7600.16385|slc.pdb|8728388BE5444934AA1B81ADF065B0E41|0x72920000|0x72929fff|0
